profile_name,start_time,duration,attributes,title,supplemental_video_type,device_type,bookmark,latest_bookmark,country,tv_show_name,tv_show_season,tv_show_episode,content_type,duration_hours,content_title
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 16 mins 52.0 secs,,The Big Bang Theory: Season 10: The Brain Bowl Incubation (Episode 8),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:18:12,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Brain Bowl Incubation (Episode 8),TV Show,0.28111111111111111111,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 18 mins 34.0 secs,,The Big Bang Theory: Season 10: The Veracity Elasticity (Episode 7),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:13,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Veracity Elasticity (Episode 7),TV Show,0.30944444444444444444,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 14 mins 15.0 secs,,The Big Bang Theory: Season 10: The Fetal Kick Catalyst (Episode 6),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:17:55,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Fetal Kick Catalyst (Episode 6),TV Show,0.2375,The Big Bang Theory
Shkil,2023-01-07,0 years 0 mons 0 days 0 hours 0 mins 6.0 secs,Autoplayed: user action: None; ,1 сезон (1 тизер) — Уэнздей,TEASER_TRAILER,Apple Apple TV 4K 2nd Gen Apple TV,0:00:07,0:00:07,IL (Israel),,,,Movie,0.00166666666666666667,1 сезон (1 тизер) — Уэнздей
Shkil,2022-09-28,0 years 0 mons 0 days 0 hours 1 mins 10.0 secs,Autoplayed: user action: None; ,Silver Skates_hook_02_16x9,HOOK,Amazon Fire TV Stick 2020 + Streaming Stick,0:01:11,0:01:11,IL (Israel),,,,Movie,0.01944444444444444444,Silver Skates_hook_02_16x9
Shkil,2022-09-28,0 years 0 mons 0 days 0 hours 0 mins 26.0 secs,Autoplayed: user action: None; ,Корона (трейлер),TRAILER,Amazon Fire TV Stick 2020 + Streaming Stick,0:00:26,0:00:26,IL (Israel),,,,Movie,0.00722222222222222222,Корона (трейлер)
Shkil,2022-09-28,0 years 0 mons 0 days 0 hours 2 mins 0.0 secs,,Время для себя,,Amazon Fire TV Stick 2020 + Streaming Stick,0:02:00,0:02:00,IL (Israel),,,,Movie,0.03333333333333333333,Время для себя
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 22.0 secs,Autoplayed: user action: None; ,3 сезон (клип) — Сквозь снег,HOOK,Apple Apple TV 4K 2nd Gen Apple TV,0:00:23,0:00:23,IL (Israel),,,,Movie,0.00611111111111111111,3 сезон (клип) — Сквозь снег
Shkil,2021-02-19,0 years 0 mons 0 days 0 hours 0 mins 10.0 secs,,Губка Боб в 3D,,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:00:18,Not latest view,IL (Israel),,,,Movie,0.00277777777777777778,Губка Боб в 3D
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 15.0 secs,Autoplayed: user action: None; ,Мини-сериал (клип) — Дыши,HOOK,Apple Apple TV 4K 2nd Gen Apple TV,0:00:16,0:00:16,IL (Israel),,,,Movie,0.00416666666666666667,Мини-сериал (клип) — Дыши
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 6.0 secs,Autoplayed: user action: None; ,3 сезон (клип) — Сквозь снег,HOOK,Apple Apple TV 4K 2nd Gen Apple TV,0:00:07,Not latest view,IL (Israel),,,,Movie,0.00166666666666666667,3 сезон (клип) — Сквозь снег
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 49.0 secs,Autoplayed: user action: None; ,3 сборник (трейлер) — Любовь. Смерть. Роботы,TRAILER,Apple Apple TV 4K 2nd Gen Apple TV,0:00:50,0:00:50,IL (Israel),,,,Movie,0.01361111111111111111,3 сборник (трейлер) — Любовь. Смерть. Роботы
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 57.0 secs,Autoplayed: user action: None; ,Silver Skates_hook_02_16x9,HOOK,Apple Apple TV 4K 2nd Gen Apple TV,0:00:58,Not latest view,IL (Israel),,,,Movie,0.01583333333333333333,Silver Skates_hook_02_16x9
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 17 mins 50.0 secs,,The Big Bang Theory: Season 10: The Hot Tub Contamination (Episode 5),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:19:17,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Hot Tub Contamination (Episode 5),TV Show,0.29722222222222222222,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 1 mins 29.0 secs,,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:01:29,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, Halloween (Episode 6),TV Show,0.02472222222222222222,Brooklyn Nine-Nine
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 29.0 secs,Autoplayed: user action: None; ,3 сезон (клип) — Затерянные в космосе,HOOK,Apple Apple TV 4K 2nd Gen Apple TV,0:00:30,0:00:30,IL (Israel),,,,Movie,0.00805555555555555556,3 сезон (клип) — Затерянные в космосе
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 19 mins 51.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Cohabitation Experimentation (Episode 4),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:51,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Cohabitation Experimentation (Episode 4),TV Show,0.33083333333333333333,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 19 mins 55.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Dependence Transcendence (Episode 3),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:55,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Dependence Transcendence (Episode 3),TV Show,0.33194444444444444444,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 17 mins 42.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 10: The Military Miniaturization (Episode 2),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:20,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Military Miniaturization (Episode 2),TV Show,0.295,The Big Bang Theory
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 20 mins 15.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 10: The Conjugal Conjecture (Episode 1),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:21:21,Not latest view,IL (Israel),The Big Bang Theory, Season 10, The Conjugal Conjecture (Episode 1),TV Show,0.3375,The Big Bang Theory
Shkil,2021-09-19,0 years 0 mons 0 days 0 hours 0 mins 7.0 secs,,Побег из Шоушенка,,Apple Apple TV 4K 2nd Gen Apple TV,0:00:07,0:00:07,IL (Israel),,,,Movie,0.00194444444444444444,Побег из Шоушенка
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 19 mins 18.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 9: The Convergence Convergence (Episode 24),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:18,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Convergence Convergence (Episode 24),TV Show,0.32166666666666666667,The Big Bang Theory
ilona,2022-09-10,0 years 0 mons 0 days 1 hours 22 mins 4.0 secs,,End of the Road,,Samsung CE 2021 Nike-M2 UHD TV Smart TV,1:22:05,1:22:05,IL (Israel),,,,Movie,1.3677777777777778,End of the Road
Michael,2020-06-28,0 years 0 mons 0 days 0 hours 17 mins 51.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 9: The Line Substitution Solution (Episode 23),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:07,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Line Substitution Solution (Episode 23),TV Show,0.2975,The Big Bang Theory
Shkil,2022-09-10,0 years 0 mons 0 days 0 hours 0 mins 6.0 secs,,Губка Боб в 3D,,Apple Apple TV 4K 2nd Gen Apple TV,0:00:06,0:00:06,IL (Israel),,,,Movie,0.00166666666666666667,Губка Боб в 3D
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 15 mins 42.0 secs,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:08,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, The Vulture (Episode 5),TV Show,0.26166666666666666667,Brooklyn Nine-Nine
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 21 mins 3.0 secs,,Brooklyn Nine-Nine: Season 1: M.E. Time (Episode 4),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:29,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, M,TV Show,0.35083333333333333333,Brooklyn Nine-Nine
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 8 mins 15.0 secs,,Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:08:32,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, The Tagger (Episode 2),TV Show,0.1375,Brooklyn Nine-Nine
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 22 mins 20.0 secs,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Pilot (Episode 1),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:22:40,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, Pilot (Episode 1),TV Show,0.37222222222222222222,Brooklyn Nine-Nine
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 1 mins 11.0 secs,,The Big Bang Theory: Season 9: The Celebration Experimentation (Episode 17),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:01:32,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Celebration Experimentation (Episode 17),TV Show,0.01972222222222222222,The Big Bang Theory
Shkil,2022-05-02,0 years 0 mons 0 days 0 hours 0 mins 35.0 secs,Autoplayed: user action: None; ,6 сезон (трейлер) — Лучше звоните Солу,TRAILER,Apple Apple TV 4K 2nd Gen Apple TV,0:00:36,0:00:36,IL (Israel),,,,Movie,0.00972222222222222222,6 сезон (трейлер) — Лучше звоните Солу
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 18 mins 14.0 secs,,The Big Bang Theory: Season 9: The Valentino Submergence (Episode 15),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:19:10,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Valentino Submergence (Episode 15),TV Show,0.30388888888888888889,The Big Bang Theory
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 17 mins 7.0 secs,,The Big Bang Theory: Season 9: The Empathy Optimization (Episode 13),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:18:20,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Empathy Optimization (Episode 13),TV Show,0.28527777777777777778,The Big Bang Theory
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 17 mins 17.0 secs,,The Big Bang Theory: Season 9: The Sales Call Sublimation (Episode 12),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:17:57,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Sales Call Sublimation (Episode 12),TV Show,0.28805555555555555556,The Big Bang Theory
Michael,2020-06-27,0 years 0 mons 0 days 0 hours 8 mins 50.0 secs,,The Big Bang Theory: Season 9: The Opening Night Excitation (Episode 11),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:02,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Opening Night Excitation (Episode 11),TV Show,0.14722222222222222222,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 4 mins 56.0 secs,,The Big Bang Theory: Season 9: The Opening Night Excitation (Episode 11),,Apple iPhone XS,0:07:33,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Opening Night Excitation (Episode 11),TV Show,0.08222222222222222222,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 2 mins 19.0 secs,,The Big Bang Theory: Season 9: The Opening Night Excitation (Episode 11),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:02:37,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Opening Night Excitation (Episode 11),TV Show,0.03861111111111111111,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 13 mins 16.0 secs,,The Big Bang Theory: Season 9: The Earworm Reverberation (Episode 10),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:52,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Earworm Reverberation (Episode 10),TV Show,0.22111111111111111111,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 19 mins 46.0 secs,,The Big Bang Theory: Season 9: The Platonic Permutation (Episode 9),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:27,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Platonic Permutation (Episode 9),TV Show,0.32944444444444444444,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 8 mins 7.0 secs,,The Big Bang Theory: Season 9: The Mystery Date Observation (Episode 8),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:17:32,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Mystery Date Observation (Episode 8),TV Show,0.13527777777777777778,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 7 mins 2.0 secs,,The Big Bang Theory: Season 9: The Mystery Date Observation (Episode 8),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:08:26,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Mystery Date Observation (Episode 8),TV Show,0.11722222222222222222,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 16 mins 33.0 secs,,The Big Bang Theory: Season 9: The Spock Resonance (Episode 7),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:18:03,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Spock Resonance (Episode 7),TV Show,0.27583333333333333333,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 7 mins 52.0 secs,,The Big Bang Theory: Season 9: The Helium Insufficiency (Episode 6),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:18:33,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Helium Insufficiency (Episode 6),TV Show,0.13111111111111111111,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 9 mins 13.0 secs,,The Big Bang Theory: Season 9: The Helium Insufficiency (Episode 6),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:09:13,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Helium Insufficiency (Episode 6),TV Show,0.15361111111111111111,The Big Bang Theory
ilona,2019-10-31,0 years 0 mons 0 days 0 hours 0 mins 4.0 secs,,Friends: Season 7: The One with Rachel's Big Kiss (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:43,Not latest view,IL (Israel),Friends, Season 7, The One with Rachel's Big Kiss (Episode 20),TV Show,0.00111111111111111111,Friends
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 18 mins 7.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 9: The Perspiration Implementation (Episode 5),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:07,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Perspiration Implementation (Episode 5),TV Show,0.30194444444444444444,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 18 mins 0.0 secs,,The Big Bang Theory: Season 9: The 2003 Approximation (Episode 4),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:16,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The 2003 Approximation (Episode 4),TV Show,0.3,The Big Bang Theory
Shkil,2021-08-19,0 years 0 mons 0 days 0 hours 0 mins 19.0 secs,Autoplayed: user action: User_Interaction; ,Чернобыль,,Amazon Fire TV Stick 2020 + Streaming Stick,0:03:07,0:03:07,IL (Israel),,,,Movie,0.00527777777777777778,Чернобыль
Michael,2022-12-16,0 years 0 mons 0 days 0 hours 39 mins 47.0 secs,,Snack VS. Chef: Season 1: Gushers (Episode 5),,Apple iPhone 13,0:40:28,0:40:28,IL (Israel),Snack VS, Chef, Season 1,TV Show,0.66305555555555555556,Snack VS
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 18 mins 43.0 secs,,The Big Bang Theory: Season 9: The Bachelor Party Corrosion (Episode 3),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:00,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Bachelor Party Corrosion (Episode 3),TV Show,0.31194444444444444444,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 19 mins 19.0 secs,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 9: The Separation Oscillation (Episode 2),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:44,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Separation Oscillation (Episode 2),TV Show,0.32194444444444444444,The Big Bang Theory
ilona,2022-07-15,0 years 0 mons 0 days 0 hours 0 mins 10.0 secs,,Season 1 Trailer: King of Stonks,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:10,0:00:10,IL (Israel),,,,Movie,0.00277777777777777778,Season 1 Trailer: King of Stonks
Shkil,2021-08-03,0 years 0 mons 0 days 0 hours 1 mins 7.0 secs,Autoplayed: user action: User_Interaction; ,Губка Боб в бегах,,Amazon Fire TV Stick 2020 + Streaming Stick,0:02:57,0:02:57,CZ (Czech Republic),,,,Movie,0.01861111111111111111,Губка Боб в бегах
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 17 mins 56.0 secs,,The Big Bang Theory: Season 9: The Matrimonial Momentum (Episode 1),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:00,Not latest view,IL (Israel),The Big Bang Theory, Season 9, The Matrimonial Momentum (Episode 1),TV Show,0.29888888888888888889,The Big Bang Theory
Shkil,2021-08-03,0 years 0 mons 0 days 0 hours 0 mins 14.0 secs,Autoplayed: user action: None; ,Невероятная история острова Роз,,Amazon Fire TV Stick 2020 + Streaming Stick,0:00:14,0:00:14,CZ (Czech Republic),,,,Movie,0.00388888888888888889,Невероятная история острова Роз
Shkil,2021-08-03,0 years 0 mons 0 days 0 hours 3 mins 6.0 secs,Autoplayed: user action: User_Interaction; ,Бессмертная гвардия,,Amazon Fire TV Stick 2020 + Streaming Stick,0:03:06,0:03:06,CZ (Czech Republic),,,,Movie,0.05166666666666666667,Бессмертная гвардия
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 18 mins 43.0 secs,,The Big Bang Theory: Season 8: The Graduation Transmission (Episode 22),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:43,Not latest view,IL (Israel),The Big Bang Theory, Season 8, The Graduation Transmission (Episode 22),TV Show,0.31194444444444444444,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 18 mins 17.0 secs,,The Big Bang Theory: Season 8: The Communication Deterioration (Episode 21),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:18:17,Not latest view,IL (Israel),The Big Bang Theory, Season 8, The Communication Deterioration (Episode 21),TV Show,0.30472222222222222222,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 19 mins 12.0 secs,Autoplayed: user action: None; ,The Big Bang Theory: Season 8: The Fortification Implementation (Episode 20),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:19:12,Not latest view,IL (Israel),The Big Bang Theory, Season 8, The Fortification Implementation (Episode 20),TV Show,0.32,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 12 mins 15.0 secs,,The Big Bang Theory: Season 8: The Skywalker Incursion (Episode 19),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:21:02,Not latest view,IL (Israel),The Big Bang Theory, Season 8, The Skywalker Incursion (Episode 19),TV Show,0.20416666666666666667,The Big Bang Theory
Michael,2020-06-26,0 years 0 mons 0 days 0 hours 8 mins 48.0 secs,,The Big Bang Theory: Season 8: The Skywalker Incursion (Episode 19),,Samsung 2015 Hawk-M UHD TV(no FRC) Smart TV,0:08:48,Not latest view,IL (Israel),The Big Bang Theory, Season 8, The Skywalker Incursion (Episode 19),TV Show,0.14666666666666666667,The Big Bang Theory
moshe,2019-05-16,0 years 0 mons 0 days 0 hours 41 mins 41.0 secs,,Breaking Bad: Season 1: And the Bag's in the River (Episode 3),,Apple iPad 5th Gen (Wi-Fi) iPad,0:47:25,0:47:25,IL (Israel),Breaking Bad, Season 1, And the Bag's in the River (Episode 3),TV Show,0.69472222222222222222,Breaking Bad
Michael,2022-07-18,0 years 0 mons 0 days 0 hours 5 mins 16.0 secs,,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Apple iPhone 13,0:11:16,0:11:16,GB (United Kingdom),Stranger Things, Season 1, Chapter Two,TV Show,0.08777777777777777778,Stranger Things
